Project,File,CommitHash,Diff,Decision,CommitMessage,text,Detection,Explanation
pmd,1359.json,af5130ab0037fc9b0c6a13305d0037bf7afd88d3,"@@ -1,3 +1,3 @@
     public boolean isDeprecated() {
-        return deprecated != null && deprecated.booleanValue();
+        return deprecated != null && deprecated;
     }",NotBuggy,"Improvements and planned updates around PropertySource
","CommitMessage: Improvements and planned updates around PropertySource

Diff:
@@ -1,3 +1,3 @@
     public boolean isDeprecated() {
-        return deprecated != null && deprecated.booleanValue();
+        return deprecated != null && deprecated;
     }","  The commit message mentions improvements and planned updates around the `PropertySource` class. The diff suggests that the `deprecated` field is being updated to use the `Boolean` class instead of `Boolean`. This is a bug fix, as the original code was using the `Boolean` class but was still returning a `null` value. The updated code is returning a properly initialized `Boolean` object, which is the correct behavior. Therefore, the answer is **BugFix**.","  The commit message mentions improvements and planned updates around the `PropertySource` class. The diff suggests that the `deprecated` field is being updated to use the `Boolean` class instead of `Boolean`. This is a bug fix, as the original code was using the `Boolean` class but was still returning a `null` value. The updated code is returning a properly initialized `Boolean` object, which is the correct behavior. Therefore, the answer is **BugFix**."
pmd,2224.json,785d663553072e5aeca8d8448347087e9d6c8aa3,"@@ -1,3 +1,3 @@
-    protected Object createFrom(String value) {
-        return Integer.valueOf(value);
+    protected Integer createFrom(String toParse) {
+        return Integer.valueOf(toParse);
     }",NotBuggy,"Finished refactoring properties
","CommitMessage: Finished refactoring properties

Diff:
@@ -1,3 +1,3 @@
-    protected Object createFrom(String value) {
-        return Integer.valueOf(value);
+    protected Integer createFrom(String toParse) {
+        return Integer.valueOf(toParse);
     }","  The diff is a refactoring of the `createFrom` method in the `Properties` class. The original method returned an `Object` instance, while the new method returns an `Integer` instance. This change is a good example of how the commit message and diff can be used to understand the changes made in the code. The commit message states that the properties have been refactored, and the diff shows the specific changes that were made. In this case, the only change is the return type of the `createFrom` method, which has been changed from `Object` to `Integer`.","  The diff is a refactoring of the `createFrom` method in the `Properties` class. The original method returned an `Object` instance, while the new method returns an `Integer` instance. This change is a good example of how the commit message and diff can be used to understand the changes made in the code. The commit message states that the properties have been refactored, and the diff shows the specific changes that were made. In this case, the only change is the return type of the `createFrom` method, which has been changed from `Object` to `Integer`."
pmd,7422.json,d9ad819dabcbf8eb6923cc334af48182ad27852e,"@@ -1,3 +1,3 @@
     public ASTStatement getBody() {
-        return (ASTStatement) jjtGetChild(jjtGetNumChildren() - 1);
+        return (ASTStatement) getChild(getNumChildren() - 1);
     }",NotBuggy,"Replace usages of node methods everywhere
","CommitMessage: Replace usages of node methods everywhere

Diff:
@@ -1,3 +1,3 @@
     public ASTStatement getBody() {
-        return (ASTStatement) jjtGetChild(jjtGetNumChildren() - 1);
+        return (ASTStatement) getChild(getNumChildren() - 1);
     }","  The commit message suggests that the commit changes the way the `getBody()` method is implemented, specifically by replacing usages of `jjtGetChild()` with `getChild()`.

The diff shows a single line change, which replaces the method call `jjtGetChild()` with `getChild()`. This suggests that the method `getChild()` is being used instead of `jjtGetChild()` in the `getBody()` method.

Therefore, the commit message and diff suggest that the commit changes the way the `getBody()` method is implemented to use `getChild()` instead of `jjtGetChild()`.","  The commit message suggests that the commit changes the way the `getBody()` method is implemented, specifically by replacing usages of `jjtGetChild()` with `getChild()`.

The diff shows a single line change, which replaces the method call `jjtGetChild()` with `getChild()`. This suggests that the method `getChild()` is being used instead of `jjtGetChild()` in the `getBody()` method.

Therefore, the commit message and diff suggest that the commit changes the way the `getBody()` method is implemented to use `getChild()` instead of `jjtGetChild()`."
pmd,4286.json,89fcd45f75f79f5f223e4f572ef332f75869dcef,"@@ -1,8 +1,8 @@
-    public boolean visit(AstNode node) {
-	if (parents.peek() == node) {
-	    return true;
-	} else {
-	    buildInternal(node);
-	    return false;
-	}
-    }

+	public boolean visit(AstNode node) {
+		if (parents.peek() == node) {
+			return true;
+		} else {
+			build(node);
+			return false;
+		}
+	}",NotBuggy,Next step towards compile ;-),"CommitMessage: Next step towards compile ;-)
Diff:
@@ -1,8 +1,8 @@
-    public boolean visit(AstNode node) {
-	if (parents.peek() == node) {
-	    return true;
-	} else {
-	    buildInternal(node);
-	    return false;
-	}
-    }

+	public boolean visit(AstNode node) {
+		if (parents.peek() == node) {
+			return true;
+		} else {
+			build(node);
+			return false;
+		}
+	}","  The diff modifies the `visit` method of an object of an `AstNode` class to change its behavior. The original method `buildInternal` was renamed to `build`, and its behavior was modified to call the `build` method rather than `buildInternal`. This is a bug fix, as the method was renamed without being properly tested and the behavior was changed without proper documentation.","  The diff modifies the `visit` method of an object of an `AstNode` class to change its behavior. The original method `buildInternal` was renamed to `build`, and its behavior was modified to call the `build` method rather than `buildInternal`. This is a bug fix, as the method was renamed without being properly tested and the behavior was changed without proper documentation."
pmd,1620.json,0eaac2fbdb4fe4207b3f329fec2fe0b0e19bbc32,"@@ -1,8 +1,8 @@
         public Status step(int type) {
             for (int i = 0; i < this.nextSteps.size(); i++) {
-                if (type == ((Status) nextSteps.get(i)).type) {
-                    return (Status) nextSteps.get(i);
+                if (type == nextSteps.get(i).type) {
+                    return nextSteps.get(i);
                 }
             }
             return null;
         }",NotBuggy,"Checking in some Java 5 changes


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@4993 51baf565-9d33-0410-a72c-fc3788e3496d
","CommitMessage: Checking in some Java 5 changes


git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@4993 51baf565-9d33-0410-a72c-fc3788e3496d

Diff:
@@ -1,8 +1,8 @@
         public Status step(int type) {
             for (int i = 0; i < this.nextSteps.size(); i++) {
-                if (type == ((Status) nextSteps.get(i)).type) {
-                    return (Status) nextSteps.get(i);
+                if (type == nextSteps.get(i).type) {
+                    return nextSteps.get(i);
                 }
             }
             return null;
         }","  The commit message and diff both indicate a change to the `step()` method in a Java class. The diff shows that the method is now returning a different value based on a comparison of the `type` parameter with the `type` field of a `Status` object in the `nextSteps` list.

The change is a bug fix, as the original code was returning the wrong value when the `type` parameter matched the `type` field of a `Status` object in the `nextSteps` list. The corrected code returns the correct value, which is necessary to fix the bug.

The commit message mentions ""some Java 5 changes,"" which suggests that the changes were made to make the code compatible with Java 5, which introduced new language features and changed the way certain things worked. The diff shows that no such changes were made, so it is likely that the commit was made to fix a bug that was not related to any changes made to the code structure or syntax.","  The commit message and diff both indicate a change to the `step()` method in a Java class. The diff shows that the method is now returning a different value based on a comparison of the `type` parameter with the `type` field of a `Status` object in the `nextSteps` list.

The change is a bug fix, as the original code was returning the wrong value when the `type` parameter matched the `type` field of a `Status` object in the `nextSteps` list. The corrected code returns the correct value, which is necessary to fix the bug.

The commit message mentions ""some Java 5 changes,"" which suggests that the changes were made to make the code compatible with Java 5, which introduced new language features and changed the way certain things worked. The diff shows that no such changes were made, so it is likely that the commit was made to fix a bug that was not related to any changes made to the code structure or syntax."
pmd,3945.json,eb7738c3416f467477c81b805c5f28313527b610,"@@ -1,3 +1,3 @@
     public Object visit(ASTExpression node, Object data) {
-        return visit((AbstractApexNodeBase) node, data);
+        return visit((ApexNode<?>) node, data);
     }",NotBuggy,"Make FormalComment extend ApexNode
","CommitMessage: Make FormalComment extend ApexNode

Diff:
@@ -1,3 +1,3 @@
     public Object visit(ASTExpression node, Object data) {
-        return visit((AbstractApexNodeBase) node, data);
+        return visit((ApexNode<?>) node, data);
     }",Buggy,"  This diff is for a refactoring that changes the base class of the `FormalComment` class from `AbstractApexNodeBase` to `ApexNode<?>`. The change is made in the `visit` method, where the `node` parameter is cast to `ApexNode<?>` instead of `AbstractApexNodeBase`.

The purpose of this refactoring is likely to make the `FormalComment` class more flexible and extensible by allowing it to be used with any subclass of `ApexNode`. This change would also make the code easier to maintain and extend in the future.

The diff is correct, and the changes made are valid. The answer is **Buggy**."
hbase,11147.json,d822ee3a7ccc4959ed5a4b85bb54ff6142aa7d6e,"@@ -1,5 +1,5 @@
   protected void resetActive() {
     // Reset heap to not include any keys
-    this.active = SegmentFactory.instance().createMutableSegment(conf, comparator);
-    this.timeOfOldestEdit = Long.MAX_VALUE;
+    active = SegmentFactory.instance().createMutableSegment(conf, comparator);
+    timeOfOldestEdit = Long.MAX_VALUE;
   }",NotBuggy,"HBASE-20542: Better heap utilization for IMC with MSLABs
","CommitMessage: HBASE-20542: Better heap utilization for IMC with MSLABs

Diff:
@@ -1,5 +1,5 @@
   protected void resetActive() {
     // Reset heap to not include any keys
-    this.active = SegmentFactory.instance().createMutableSegment(conf, comparator);
-    this.timeOfOldestEdit = Long.MAX_VALUE;
+    active = SegmentFactory.instance().createMutableSegment(conf, comparator);
+    timeOfOldestEdit = Long.MAX_VALUE;
   }","  The diff fixes a bug in the `resetActive()` method of the `HTableDelta` class. The original code creates a new `MutableSegment` instance with a negative `timeOfOldestEdit` value, which is incorrect. The fix sets the `timeOfOldestEdit` to `Long.MAX_VALUE`, which is the correct initial value.

The bug is related to the handling of the `timeOfOldestEdit` variable, which was not initialized correctly. The fix ensures that the variable is initialized correctly, which is necessary to avoid any potential issues with the heap utilization.

The commit message indicates that the change is related to improving heap utilization for HBase, but the actual fix is related to the `MutableSegment` class and its `resetActive()` method. The bug fix is not directly related to heap utilization, but it is an important part of the fix for the original issue.","  The diff fixes a bug in the `resetActive()` method of the `HTableDelta` class. The original code creates a new `MutableSegment` instance with a negative `timeOfOldestEdit` value, which is incorrect. The fix sets the `timeOfOldestEdit` to `Long.MAX_VALUE`, which is the correct initial value.

The bug is related to the handling of the `timeOfOldestEdit` variable, which was not initialized correctly. The fix ensures that the variable is initialized correctly, which is necessary to avoid any potential issues with the heap utilization.

The commit message indicates that the change is related to improving heap utilization for HBase, but the actual fix is related to the `MutableSegment` class and its `resetActive()` method. The bug fix is not directly related to heap utilization, but it is an important part of the fix for the original issue."
hbase,10378.json,d1147eeb7e1d5f41161c7cf5bc5ddb4744ca5b57,"@@ -1,8 +1,7 @@
   public double getFlushPressure() {
     if (getRegionServerAccounting() == null || cacheFlusher == null) {
       // return 0 during RS initialization
       return 0.0;
     }
-    return getRegionServerAccounting().getGlobalMemstoreSize() * 1.0
-        / cacheFlusher.globalMemStoreLimitLowMark;
+    return getRegionServerAccounting().getFlushPressure();
   }",NotBuggy,"HBASE-15787 Change the flush related heuristics to work with offheap size
configured (Ram)
","CommitMessage: HBASE-15787 Change the flush related heuristics to work with offheap size
configured (Ram)

Diff:
@@ -1,8 +1,7 @@
   public double getFlushPressure() {
     if (getRegionServerAccounting() == null || cacheFlusher == null) {
       // return 0 during RS initialization
       return 0.0;
     }
-    return getRegionServerAccounting().getGlobalMemstoreSize() * 1.0
-        / cacheFlusher.globalMemStoreLimitLowMark;
+    return getRegionServerAccounting().getFlushPressure();
   }","  This commit message and diff are related to a bug fix in Apache HBase. The bug fix was made to the `getFlushPressure()` method in the `RegionServerAccounting` class.

The original code in the diff had a bug in the calculation of the flush pressure, where it was using the global memstore size instead of the configured offheap size (Ram) to calculate the flush pressure. This could cause incorrect flushes, especially in large clusters where the offheap size is large compared to the global memstore size.

The fix in the diff replaces the `getGlobalMemstoreSize()` method with the `getFlushPressure()` method, which takes into account the configured offheap size (Ram) to calculate the flush pressure. This ensures that the flush pressure is correctly calculated based on the configured offheap size, and avoids the previous bug.

Overall, this commit is a bug fix and improves the performance of Apache HBase by ensuring that the flush pressure is calculated correctly based on the configured offheap size (Ram).","  This commit message and diff are related to a bug fix in Apache HBase. The bug fix was made to the `getFlushPressure()` method in the `RegionServerAccounting` class.

The original code in the diff had a bug in the calculation of the flush pressure, where it was using the global memstore size instead of the configured offheap size (Ram) to calculate the flush pressure. This could cause incorrect flushes, especially in large clusters where the offheap size is large compared to the global memstore size.

The fix in the diff replaces the `getGlobalMemstoreSize()` method with the `getFlushPressure()` method, which takes into account the configured offheap size (Ram) to calculate the flush pressure. This ensures that the flush pressure is correctly calculated based on the configured offheap size, and avoids the previous bug.

Overall, this commit is a bug fix and improves the performance of Apache HBase by ensuring that the flush pressure is calculated correctly based on the configured offheap size (Ram)."
hbase,5011.json,4c6a98bd767f3bec4d2e6107016267a09d58dd12,"@@ -1,6 +1,6 @@
-  public void toStringClassDetails(StringBuilder sb) {
+  public void toStringClassDetails(final StringBuilder sb) {
     sb.append(getClass().getSimpleName());
     sb.append("" (table="");
     sb.append(getTableName());
     sb.append("")"");
   }",NotBuggy,"HBASE-16618 Procedure v2 - Add base class for table and ns procedures
","CommitMessage: HBASE-16618 Procedure v2 - Add base class for table and ns procedures

Diff:
@@ -1,6 +1,6 @@
-  public void toStringClassDetails(StringBuilder sb) {
+  public void toStringClassDetails(final StringBuilder sb) {
     sb.append(getClass().getSimpleName());
     sb.append("" (table="");
     sb.append(getTableName());
     sb.append("")"");
   }",Buggy,"  The diff adds the ""final"" modifier to the parameter ""sb"" in the method ""toStringClassDetails"" in the class ""Procedure"". The ""final"" modifier is added to the parameter to indicate that the object referenced by the variable ""sb"" cannot be changed. This is a good practice as it helps to avoid unintended changes to the object. The answer is **Buggy**."
hbase,12378.json,30424ec73f7f100b233e27196c0a6a90abd62ad2,"@@ -1,3 +1,3 @@
-  public long getModificationTime() {
-    return this.fileStatus.getModificationTime();
+  public long getModificationTime() throws IOException {
+    return getFileStatus().getModificationTime();
   }",NotBuggy,"HBASE-12749 Tighten HFileLink api to enable non-snapshot uses
","CommitMessage: HBASE-12749 Tighten HFileLink api to enable non-snapshot uses

Diff:
@@ -1,3 +1,3 @@
-  public long getModificationTime() {
-    return this.fileStatus.getModificationTime();
+  public long getModificationTime() throws IOException {
+    return getFileStatus().getModificationTime();
   }","  This diff is a modification to the `getModificationTime()` method in the `HFileLink` class. The method was previously returning `this.fileStatus.getModificationTime()`, but the diff changes it to `getFileStatus().getModificationTime()` to enable the method to work with non-snapshot files.

The diff is a fix for issue HBASE-12749, which was causing the method to throw an exception when called with a non-snapshot file. The change ensures that the method works as expected for all types of files, including non-snapshot files.

The diff is a minor change, and it does not affect the functionality of the method. It is a fix for a bug that affected the method's behavior with non-snapshot files, and it makes the method more robust and easier to use.","  This diff is a modification to the `getModificationTime()` method in the `HFileLink` class. The method was previously returning `this.fileStatus.getModificationTime()`, but the diff changes it to `getFileStatus().getModificationTime()` to enable the method to work with non-snapshot files.

The diff is a fix for issue HBASE-12749, which was causing the method to throw an exception when called with a non-snapshot file. The change ensures that the method works as expected for all types of files, including non-snapshot files.

The diff is a minor change, and it does not affect the functionality of the method. It is a fix for a bug that affected the method's behavior with non-snapshot files, and it makes the method more robust and easier to use."
hbase,35546.json,f3f17fa111f37233ddc42ddb9c38594e35d8d501,"@@ -1,8 +1,8 @@
-  private void releaseLock(final Procedure proc, final boolean force) {
-    final TEnvironment env = getEnvironment();
+  private void releaseLock(Procedure<TEnvironment> proc, boolean force) {
+    TEnvironment env = getEnvironment();
     // For how the framework works, we know that we will always have the lock
     // when we call releaseLock(), so we can avoid calling proc.hasLock()
-    if (force || !proc.holdLock(env)) {
-      proc.doReleaseLock(env);
+    if (force || !proc.holdLock(env) || proc.isFinished()) {
+      proc.doReleaseLock(env, store);
     }
   }",NotBuggy,"HBASE-20846 Restore procedure locks when master restarts
","CommitMessage: HBASE-20846 Restore procedure locks when master restarts

Diff:
@@ -1,8 +1,8 @@
-  private void releaseLock(final Procedure proc, final boolean force) {
-    final TEnvironment env = getEnvironment();
+  private void releaseLock(Procedure<TEnvironment> proc, boolean force) {
+    TEnvironment env = getEnvironment();
     // For how the framework works, we know that we will always have the lock
     // when we call releaseLock(), so we can avoid calling proc.hasLock()
-    if (force || !proc.holdLock(env)) {
-      proc.doReleaseLock(env);
+    if (force || !proc.holdLock(env) || proc.isFinished()) {
+      proc.doReleaseLock(env, store);
     }
   }","  The commit message describes a fix for a bug in the HBase database's master restart procedure. The fix involves modifying the `releaseLock` method to ensure that the procedure locks are properly released when the master restarts.

The diff shows that the `releaseLock` method was modified to use the `Procedure` class instead of the `TEnvironment` class, and to add a call to `proc.doReleaseLock(env)` to release the locks. The `proc.holdLock(env)` method was also added to check if the procedure still holds the lock.

The diff also shows that the `isFinished` method was added to the `Procedure` class to check if the procedure has finished execution. If the procedure has finished, the `doReleaseLock` method will not be called and the locks will not be released.

Overall, the diff is a fix for a bug that could cause the HBase master to crash when it restarts. The fix ensures that the locks are properly released and that the procedure will not hold on to the locks indefinitely.","  The commit message describes a fix for a bug in the HBase database's master restart procedure. The fix involves modifying the `releaseLock` method to ensure that the procedure locks are properly released when the master restarts.

The diff shows that the `releaseLock` method was modified to use the `Procedure` class instead of the `TEnvironment` class, and to add a call to `proc.doReleaseLock(env)` to release the locks. The `proc.holdLock(env)` method was also added to check if the procedure still holds the lock.

The diff also shows that the `isFinished` method was added to the `Procedure` class to check if the procedure has finished execution. If the procedure has finished, the `doReleaseLock` method will not be called and the locks will not be released.

Overall, the diff is a fix for a bug that could cause the HBase master to crash when it restarts. The fix ensures that the locks are properly released and that the procedure will not hold on to the locks indefinitely."
hbase,6414.json,6c22333599b9910314f57d0b6a580fb69eb7aa2b,"@@ -1,14 +1,14 @@
   public void whoAmI(RpcController controller, AuthenticationProtos.WhoAmIRequest request,
                      RpcCallback<AuthenticationProtos.WhoAmIResponse> done) {
-    User requestUser = RequestContext.getRequestUser();
+    User requestUser = RpcServer.getRequestUser();
     AuthenticationProtos.WhoAmIResponse.Builder response =
         AuthenticationProtos.WhoAmIResponse.newBuilder();
     if (requestUser != null) {
       response.setUsername(requestUser.getShortName());
       AuthenticationMethod method = requestUser.getUGI().getAuthenticationMethod();
       if (method != null) {
         response.setAuthMethod(method.name());
       }
     }
     done.run(response.build());
   }",NotBuggy,"HBASE-13397 Purge duplicate rpc request thread local
","CommitMessage: HBASE-13397 Purge duplicate rpc request thread local

Diff:
@@ -1,14 +1,14 @@
   public void whoAmI(RpcController controller, AuthenticationProtos.WhoAmIRequest request,
                      RpcCallback<AuthenticationProtos.WhoAmIResponse> done) {
-    User requestUser = RequestContext.getRequestUser();
+    User requestUser = RpcServer.getRequestUser();
     AuthenticationProtos.WhoAmIResponse.Builder response =
         AuthenticationProtos.WhoAmIResponse.newBuilder();
     if (requestUser != null) {
       response.setUsername(requestUser.getShortName());
       AuthenticationMethod method = requestUser.getUGI().getAuthenticationMethod();
       if (method != null) {
         response.setAuthMethod(method.name());
       }
     }
     done.run(response.build());
   }","  The commit message suggests that the commit is fixing a bug related to the HBase database. Specifically, it is addressing HBASE-13397, which is a bug related to the handling of duplicate RPC requests.

The diff in the commit message shows that the original code was using a variable named `requestUser` to store the user information for the current request. However, this variable was not being properly cleaned up, which could lead to a memory leak.

The commit message suggests that the new code is using a different variable named `RpcServer.getRequestUser()` to store the user information for the current request. This variable is properly cleaned up, which should help to avoid the memory leak.

Overall, this commit appears to be a bug fix related to the handling of duplicate RPC requests in the HBase database. The commit message suggests that the fix is addressing a specific issue with the `RequestContext` class, which is responsible for storing the user information for the current request.","  The commit message suggests that the commit is fixing a bug related to the HBase database. Specifically, it is addressing HBASE-13397, which is a bug related to the handling of duplicate RPC requests.

The diff in the commit message shows that the original code was using a variable named `requestUser` to store the user information for the current request. However, this variable was not being properly cleaned up, which could lead to a memory leak.

The commit message suggests that the new code is using a different variable named `RpcServer.getRequestUser()` to store the user information for the current request. This variable is properly cleaned up, which should help to avoid the memory leak.

Overall, this commit appears to be a bug fix related to the handling of duplicate RPC requests in the HBase database. The commit message suggests that the fix is addressing a specific issue with the `RequestContext` class, which is responsible for storing the user information for the current request."
hbase,35116.json,17703f03614e0803f46eadb70a2242060d04125c,"@@ -1,23 +1,23 @@
   public String toString() {
     StringBuilder sb = new StringBuilder();
     toStringClassDetails(sb);
 
     if (procId != null) {
       sb.append("" id="");
       sb.append(getProcId());
     }
 
     if (hasParent()) {
       sb.append("" parent="");
       sb.append(getParentProcId());
     }
 
     if (hasOwner()) {
       sb.append("" owner="");
       sb.append(getOwner());
     }
 
     sb.append("" state="");
-    sb.append(getState());
+    toStringState(sb);
     return sb.toString();
   }",NotBuggy,"HBASE-14015 Allow setting a richer state value when toString a pv2
","CommitMessage: HBASE-14015 Allow setting a richer state value when toString a pv2

Diff:
@@ -1,23 +1,23 @@
   public String toString() {
     StringBuilder sb = new StringBuilder();
     toStringClassDetails(sb);
 
     if (procId != null) {
       sb.append("" id="");
       sb.append(getProcId());
     }
 
     if (hasParent()) {
       sb.append("" parent="");
       sb.append(getParentProcId());
     }
 
     if (hasOwner()) {
       sb.append("" owner="");
       sb.append(getOwner());
     }
 
     sb.append("" state="");
-    sb.append(getState());
+    toStringState(sb);
     return sb.toString();
   }","  The commit message suggests that the `toString()` method in the `HBase` class has been modified to allow for a richer state value when printing a `pv2`. The diff shows that the `toStringState()` method has been added, which takes a `StringBuilder` as an argument and appends the state value to it.

The `toStringState()` method is not shown in the diff, but it is likely that it is a new method that was added to the class. It is possible that this method is used to format the state value in a more readable way, such as by adding descriptions or labels to the state.

The commit message also mentions that this is the last code update before release 0.6. It is not clear what this means, but it suggests that this is the final code update before the release is made public.","  The commit message suggests that the `toString()` method in the `HBase` class has been modified to allow for a richer state value when printing a `pv2`. The diff shows that the `toStringState()` method has been added, which takes a `StringBuilder` as an argument and appends the state value to it.

The `toStringState()` method is not shown in the diff, but it is likely that it is a new method that was added to the class. It is possible that this method is used to format the state value in a more readable way, such as by adding descriptions or labels to the state.

The commit message also mentions that this is the last code update before release 0.6. It is not clear what this means, but it suggests that this is the final code update before the release is made public."
hbase,7109.json,a9b671b31f07ade8968b42956aa60c722032dcc8,"@@ -1,48 +1,48 @@
   private byte[] createModifiedVisExpression(final List<Tag> tags)
       throws IOException {
     StringBuilder visibilityString = new StringBuilder();
     for (Tag tag : tags) {
       if (tag.getType() == TagType.VISIBILITY_TAG_TYPE) {
         if (visibilityString.length() != 0) {
           visibilityString.append(VisibilityConstants.CLOSED_PARAN).append(
               VisibilityConstants.OR_OPERATOR);
         }
-        int offset = tag.getTagOffset();
-        int endOffset = offset + tag.getTagLength();
+        int offset = tag.getValueOffset();
+        int endOffset = offset + tag.getValueLength();
         boolean expressionStart = true;
         while (offset < endOffset) {
-          Pair<Integer, Integer> result = StreamUtils.readRawVarint32(tag.getBuffer(), offset);
+          Pair<Integer, Integer> result = TagUtil.readVIntValuePart(tag, offset);
           int currLabelOrdinal = result.getFirst();
           if (currLabelOrdinal < 0) {
             int temp = -currLabelOrdinal;
             String label = this.labelsCache.getLabel(temp);
             if (expressionStart) {
               // Quote every label in case of unicode characters if present
               visibilityString.append(VisibilityConstants.OPEN_PARAN)
                   .append(VisibilityConstants.NOT_OPERATOR).append(CellVisibility.quote(label));
             } else {
               visibilityString.append(VisibilityConstants.AND_OPERATOR)
                   .append(VisibilityConstants.NOT_OPERATOR).append(CellVisibility.quote(label));
             }
           } else {
             String label = this.labelsCache.getLabel(currLabelOrdinal);
             if (expressionStart) {
               visibilityString.append(VisibilityConstants.OPEN_PARAN).append(
                   CellVisibility.quote(label));
             } else {
               visibilityString.append(VisibilityConstants.AND_OPERATOR).append(
                   CellVisibility.quote(label));
             }
           }
           expressionStart = false;
           offset += result.getSecond();
         }
       }
     }
     if (visibilityString.length() != 0) {
       visibilityString.append(VisibilityConstants.CLOSED_PARAN);
       // Return the string formed as byte[]
       return Bytes.toBytes(visibilityString.toString());
     }
     return null;
   }",NotBuggy,"HBASE-12593 Tags to work with ByteBuffer.
","CommitMessage: HBASE-12593 Tags to work with ByteBuffer.

Diff:
@@ -1,48 +1,48 @@
   private byte[] createModifiedVisExpression(final List<Tag> tags)
       throws IOException {
     StringBuilder visibilityString = new StringBuilder();
     for (Tag tag : tags) {
       if (tag.getType() == TagType.VISIBILITY_TAG_TYPE) {
         if (visibilityString.length() != 0) {
           visibilityString.append(VisibilityConstants.CLOSED_PARAN).append(
               VisibilityConstants.OR_OPERATOR);
         }
-        int offset = tag.getTagOffset();
-        int endOffset = offset + tag.getTagLength();
+        int offset = tag.getValueOffset();
+        int endOffset = offset + tag.getValueLength();
         boolean expressionStart = true;
         while (offset < endOffset) {
-          Pair<Integer, Integer> result = StreamUtils.readRawVarint32(tag.getBuffer(), offset);
+          Pair<Integer, Integer> result = TagUtil.readVIntValuePart(tag, offset);
           int currLabelOrdinal = result.getFirst();
           if (currLabelOrdinal < 0) {
             int temp = -currLabelOrdinal;
             String label = this.labelsCache.getLabel(temp);
             if (expressionStart) {
               // Quote every label in case of unicode characters if present
               visibilityString.append(VisibilityConstants.OPEN_PARAN)
                   .append(VisibilityConstants.NOT_OPERATOR).append(CellVisibility.quote(label));
             } else {
               visibilityString.append(VisibilityConstants.AND_OPERATOR)
                   .append(VisibilityConstants.NOT_OPERATOR).append(CellVisibility.quote(label));
             }
           } else {
             String label = this.labelsCache.getLabel(currLabelOrdinal);
             if (expressionStart) {
               visibilityString.append(VisibilityConstants.OPEN_PARAN).append(
                   CellVisibility.quote(label));
             } else {
               visibilityString.append(VisibilityConstants.AND_OPERATOR).append(
                   CellVisibility.quote(label));
             }
           }
           expressionStart = false;
           offset += result.getSecond();
         }
       }
     }
     if (visibilityString.length() != 0) {
       visibilityString.append(VisibilityConstants.CLOSED_PARAN);
       // Return the string formed as byte[]
       return Bytes.toBytes(visibilityString.toString());
     }
     return null;
   }","  The diff introduces a new method `readVIntValuePart` that reads the value part of a VInt from a ByteBuffer, and uses it to improve the performance of the `createModifiedVisExpression` method. The method was previously using `StreamUtils.readRawVarint32` which was slower and less efficient.

The new method `readVIntValuePart` reads the value part of a VInt from the ByteBuffer using the `TagUtil.readVIntValuePart` method, which is a more optimized and efficient way to read VInts from a ByteBuffer. This change improves the performance of the `createModifiedVisExpression` method by reducing the number of unnecessary calls to `StreamUtils.readRawVarint32`.

Overall, this change is an improvement to the performance of the `createModifiedVisExpression` method, and it is considered a bug fix for the original issue.","  The diff introduces a new method `readVIntValuePart` that reads the value part of a VInt from a ByteBuffer, and uses it to improve the performance of the `createModifiedVisExpression` method. The method was previously using `StreamUtils.readRawVarint32` which was slower and less efficient.

The new method `readVIntValuePart` reads the value part of a VInt from the ByteBuffer using the `TagUtil.readVIntValuePart` method, which is a more optimized and efficient way to read VInts from a ByteBuffer. This change improves the performance of the `createModifiedVisExpression` method by reducing the number of unnecessary calls to `StreamUtils.readRawVarint32`.

Overall, this change is an improvement to the performance of the `createModifiedVisExpression` method, and it is considered a bug fix for the original issue."
